id,type,title,Genre,Essentials-1,Essentials-2,Theory-1,Theory-2,Creativity-1,Creativity-2,Lifestyle-1,Lifestyle-2
402710,student-review,Correcting Pitch In Song - Dena DeFini,,Pitch,,,,,,Performance,
402712,student-review,Selecting A Key For Your Song - Breanna_Makes_Music,,Vocal Range,,Ear Training,,,,,
402714,student-review,Building Connection In Exercise Before Songs - Amybuckley,,Pitch,,,,,,Performance,
402716,student-review,Find-Keep-Memorize Pitch - Eclectic Dame,,Pitch,,,,,,,
402915,student-review,Starting To Build Strength - Julie.C.Gallivan,,Breath Support,,,,,,,
402918,student-review,Building On Your Foundation  - Sofi Margo,,Vocal Range,Tension,,,,,,
403025,student-review,Utilizing Exercises Into Song - BKat,,Blender,,,,,,Performance,
403033,student-review,A Flipper Or A Chest Puller? - Frank White,,Flipper,Chest Puller,,,,,,
403035,student-review,Releasing Tension In The Voice - Alejo Arosemena,,Chest Puller,Tension,,,,,,
403037,student-review,Using Exercise Routines To Prepare For Performing - Bso,,Chest Puller,Flipper,,,,,,
403128,student-review,Finding Support For Your Head Voice - Carolyn.Cresswell,,No Chest Voice,Vocal Range,,,,,,
403130,student-review,Getting To Know Your Voice - Julebaum,,No Chest Voice,,,,,,,
403255,student-review,Gaining Confidence Through Refining Pitch - Luxx Lavish,,Pitch,,,,,,Performance,
403280,student-review,Check My Pitch - Laura Williams,,Pitch,No Chest Voice,,,,,,
403306,student-review,Establish Your Daily Routine - Joseph.Davissen,,Pitch,,,,,,,
403442,student-review,Using Alternate Routines To Balance The Voice - John.Cary,,No Chest Voice,Chest Puller,,,,,,
403444,student-review,Building A Connected Voice - ElijahSuitts,,No Chest Voice,,,,,,,
403584,student-review,The Road To Refining Pitch - Juanbautista,,Pitch,Breath Support,,,,,,
403586,student-review,Finding Your Unique Tone - Julius K,,Breath Support,No Chest Voice,,,,,,
403588,student-review,Confidence Singing Higher Notes - Nigel P,,Vocal Range,,,,,,Performance,
403641,student-review,Give Those High Notes Some Oomph! - Bridget,,Vocal Range,Vowel Shapes,,,,,,
403647,student-review,How To Stylize Your Song - Christoph,,Vocal Range,Breath Support,,,,,,
403649,student-review,How To Work On Riffs & Runs - AL,,Breath Support,,,,,,Performance,
403651,student-review,Make Some Noise! - AbsorbAndPlay,,Pitch,,,,,,Performance,
403653,student-review,Finding The Connection To Your Voice - Kavoniab,,No Chest Voice,,,,,,,
403656,student-review,Mixing Voice Routines To Find Balance - Raymond Kim,,No Chest Voice,Chest Puller,,,,,,
403658,student-review,Creating A Habit Of Singing In Tune - EnyaW,,Pitch,,,,,,,
403660,student-review,Finding Connected Release Into Head Voice - Otto,,Tension,Vocal Range,,,,,,
